id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36488420,"Comfy private bedroom near MIT, fully furnished",257078962,Gabriel,,Wellington-Harrington,42.37098,-71.08907,Private room,74,6,1,2019-07-31,1,1,57
36509567,3 Bedroom Cambridge Cottage,51947380,Natasha,,West Cambridge,42.37747,-71.13591,Entire home/apt,500,1,2,2019-07-30,1.40,1,4
36514315,"HARVARD YARD 2Bedr apt,  A+ LOCATION.",260483566,Sonia,,Mid-Cambridge,42.37573,-71.1094,Entire home/apt,236,3,3,2019-08-25,3,6,323
36522940,Stunning Huge Studio in Theatre District in Boston,274552333,Mohammed,,Area 2/MIT,42.3541,-71.07704,Entire home/apt,299,2,0,,,1,99
36622139,"Renovated, Chic 3 Bed",266312920,STARS Of Boston,,Riverside,42.36464,-71.11371,Entire home/apt,300,28,0,,,1,298
36699059,"EnchantingSpace-9min drive toAirport,walk to train",24061028,Mannie,,The Port,42.37065,-71.09792,Private room,92,1,5,2019-08-23,4.69,1,76
36762004,Luxury Secure Building next to Train Harvard/MIT,161442085,M,,Neighborhood Nine,42.38046,-71.1252,Private room,130,1,0,,,1,44
36867730,Great location: Harvard Square Delight!,92925188,Genie,,Mid-Cambridge,42.37308,-71.11234,Entire home/apt,120,30,0,,,2,330
36978412,Harvard Sq Family Treehouse,109652059,Joy,,Mid-Cambridge,42.37154,-71.11395,Private room,150,1,7,2019-08-20,6.36,1,31
36983815,Large Private Bedroom near Harvard and MIT,92891905,Charles,,Mid-Cambridge,42.37852,-71.10379,Private room,55,5,0,,,1,251
37010298,GORGEOUS APT by HARDVARD! 2BR/1Bath+ 1 Parking!,85678907,Jesús & Otto,,Strawberry Hill,42.37781,-71.15568,Entire home/apt,269,2,2,2019-08-20,2,4,328
37010665,Harvard/Porter Studio-Parking-Laundry-Kitchen-A/C,14438532,Ana & Ryan,,Neighborhood Nine,42.38263,-71.12171,Entire home/apt,20,3,1,2019-08-16,1,1,27
37089878,Sunny & spacious modern condo in Central Sq,21976317,Luwen,,The Port,42.36617,-71.09946,Entire home/apt,146,180,0,,,1,308
37142306,Spacious Harvard Square 2BR w/ W/D near Redline by Blueground,107434423,Blueground,,Mid-Cambridge,42.37069,-71.10741,Entire home/apt,225,30,0,,,25,316
37154500,Classic 2 Bed 2 Bath Back Bay Apartment with patio,275849638,"Nils, Steven And Hannah",,Area 2/MIT,42.3528,-71.08184,Entire home/apt,289,1,6,2019-08-26,6,1,172
37186690,"In Porter Sq. Near Harvard, Redline to MIT Apt 2-A",279899136,Jean,,North Cambridge,42.38787,-71.11716,Private room,69,1,5,2019-08-12,5,3,192
37205053,"Garden-view Apartment, Minutes to Harvard Sq.",17028791,M,,West Cambridge,42.38002,-71.13937,Entire home/apt,100,5,0,,,6,297
37210103,"In Porter Sq. Near Harvard, Redline to MIT Apt 2-B",279899136,Jean,,North Cambridge,42.38786,-71.11676,Private room,69,1,1,2019-08-01,1,3,183
37211887,"In Porter Sq. Near Harvard, Redline to MIT Apt 2-C",279899136,Jean,,Agassiz,42.38635,-71.11579,Private room,69,1,0,,,3,109
37310884,"Sunlit Beacon Hill 1BR w/ Pool, Gym, Doorman, Dog Park by Blueground",107434423,Blueground,,East Cambridge,42.36414,-71.06922,Entire home/apt,196,30,0,,,25,351
37350718,"*Spacious, bright 2bed nearHBS/MIT/Harvard Sq/HLS*",281388351,Avi,,Riverside,42.37023,-71.1135,Entire home/apt,325,1,0,,,5,88
37389489,Studio with Private Bath and Kitchen,67730125,Anila,,West Cambridge,42.38088,-71.14,Entire home/apt,115,32,0,,,13,300
37389537,"**Lux 1 bed HKS/HBS/MIT/ HLS/Central, Harvard Sq*",281388351,Avi,,Riverside,42.3697,-71.11298,Private room,140,1,0,,,5,355
37390259,**Gorgeous cosy bedroom-Harvard/MIT/Kendall/HLS*,281388351,Avi,,West Cambridge,42.38072,-71.13809,Private room,130,1,0,,,5,359
37390509,"**Gorgeous 2bed apt-HKS/HBS/Central Sq,MIT-parking",281388351,Avi,,West Cambridge,42.37916,-71.13775,Entire home/apt,350,1,0,,,5,363
37391170,**Spacious large bedroom-MIT/Harvard/Kendall/HKS**,281388351,Avi,,West Cambridge,42.38,-71.13927,Private room,144,1,0,,,5,362
37397500,"**free parking**3-min walk to subway: Harvard, MIT",227996806,Mary,,North Cambridge,42.3912,-71.12134,Entire home/apt,230,30,0,,,6,247
37419036,"Nice stay near Harvard, MIT and redline T",19008767,Ellen,,Riverside,42.36611,-71.11355,Private room,97,3,1,2019-08-14,1,3,353
37420729,"Comfy stay near Harvard, MIT and redline T",19008767,Ellen,,The Port,42.36584,-71.10297,Private room,119,3,0,,,3,310
37460222,"Clean, bright space steps from Harvard Square/MIT",41097805,Yosef,,West Cambridge,42.38109,-71.13947,Private room,110,4,0,,,1,61
37489652,Extra Spacious Studio on Gorgeous Green Property,69647149,Matthew,,Agassiz,42.38333,-71.10598,Entire home/apt,105,1,4,2019-08-23,4,1,4
37532162,"Pleasant place near Harvard, MIT and redline T",19008767,Ellen,,Cambridgeport,42.36506,-71.10429,Private room,142,3,0,,,3,316
37557253,"Sunny Unit next to Inman, Union, Harvard and MIT",5938188,Ekaterina,,Wellington-Harrington,42.37321,-71.09481,Entire home/apt,250,28,0,,,3,207
37557973,"Sunny Room next to Inman, Union, Harvard, MIT",5938188,Ekaterina,,Wellington-Harrington,42.37425,-71.09424,Private room,65,30,0,,,3,238
37620658,"Sunny Room close to Harvard and MIT,  quiet zone",5938188,Ekaterina,,Cambridgeport,42.36419,-71.1039,Private room,70,30,0,,,3,238
37629979,Executive Studio in Best Location,825370,Sebastien,,Area 2/MIT,42.3509,-71.09044,Entire home/apt,189,1,3,2019-08-18,3,1,28
37655129,"Sunlit, modern townhouse with full comfort",48206848,Maria,,Strawberry Hill,42.37811,-71.15244,Entire home/apt,375,2,0,,,1,290
37659646,Wonderful Studio Kendall/MIT,284582311,Charles,,East Cambridge,42.36593,-71.08119,Entire home/apt,170,1,2,2019-08-25,2,1,51
37690390,"A+ location, MIT, Harvard,Kendal best Airbnb",65126669,Maryoris,,Mid-Cambridge,42.37023,-71.105,Private room,85,5,0,,,4,335
37690767,Strategic Cambridge location! A+ apt for Business,65126669,Maryoris,,Mid-Cambridge,42.36963,-71.10481,Entire home/apt,211,4,1,2019-08-23,1,4,304
37696869,"Rad Harvard Sq 1BR w/ Balcony, near Shops & Campus, by Blueground",107434423,Blueground,,Mid-Cambridge,42.36922,-71.10779,Entire home/apt,168,30,0,,,25,334
37726328,Excellent Location Economy 1 Bed in Kendall Square,43450256,Steve,,East Cambridge,42.36778,-71.08247,Entire home/apt,180,1,0,,,13,111
37744523,stunning 3bedroom near Harvard!!,129946680,Shuang,,Mid-Cambridge,42.37639,-71.10734,Entire home/apt,370,21,0,,,1,87
37773273,** 2 bed apt Harvard/ Kendall/ MIT/HKS/HLS/HBS*,285697920,John,,Riverside,42.3689,-71.11283,Entire home/apt,350,1,0,,,2,232
37775318,Lovely Bedroom in Peaceful Area of Cambridge,45401388,Nyssa,,North Cambridge,42.39531,-71.13393,Private room,82,1,0,,,1,138
